target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s,mixup_n_applied,mixup_lam_mean
oxide_etch,1,69,0.27311,0.040578,0.040954,0.023451,0.708547,3.6,0.00018529523872436965,2.66,18,0.4737
oxide_etch,1,70,0.231019,0.03732,0.041073,0.023321,0.706855,3.59,0.00017899616382401916,2.68,18,0.536
oxide_etch,1,71,0.244951,0.038429,0.040804,0.023224,0.710685,3.57,0.000172745751406263,2.72,18,0.5826
oxide_etch,1,72,0.22581,0.036897,0.041435,0.023051,0.701667,3.57,0.00016654828519155714,2.71,18,0.4258
oxide_etch,1,73,0.289118,0.04175,0.040967,0.023078,0.708365,3.55,0.0001604080126136748,2.71,18,0.4049
oxide_etch,1,74,0.224704,0.036807,0.040863,0.022994,0.709853,3.54,0.00015432914190872742,2.74,18,0.3313
oxide_etch,1,75,0.236964,0.037797,0.040915,0.022941,0.709103,3.54,0.00014831583923104983,2.74,18,0.4863
oxide_etch,1,76,0.237506,0.037841,0.040833,0.022901,0.710277,3.52,0.00014237222579792616,2.69,18,0.3556
oxide_etch,1,77,0.231879,0.03739,0.040639,0.022807,0.713017,3.5,0.0001365023750651132,2.7,18,0.395
oxide_etch,1,78,0.226516,0.036955,0.040926,0.022794,0.708956,3.51,0.00013071030993509777,2.67,18,0.5183
oxide_etch,1,79,0.24086,0.038107,0.040929,0.022725,0.708902,3.5,0.00012499999999999995,2.7,18,0.518
oxide_etch,1,80,0.223845,0.036736,0.041,0.022695,0.707896,3.5,0.0001193753588210127,2.71,18,0.5268
oxide_etch,1,81,0.224622,0.0368,0.040581,0.022638,0.713839,3.48,0.00011384024124624322,2.69,18,0.5868
oxide_etch,1,82,0.225819,0.036898,0.040569,0.022649,0.714011,3.49,0.00010839844076879165,2.71,18,0.651
oxide_etch,1,83,0.226207,0.03693,0.040664,0.02261,0.712666,3.49,0.00010305368692688166,2.69,18,0.4922
oxide_etch,1,84,0.216921,0.036164,0.040618,0.022527,0.713315,3.47,9.780964274781976e-05,2.7,18,0.3686
oxide_etch,1,85,0.233231,0.037499,0.040941,0.022608,0.708739,3.5,9.266990223754061e-05,2.69,18,0.4118
oxide_etch,1,86,0.198588,0.034602,0.040552,0.022309,0.71424,3.43,8.763798791745405e-05,2.72,18,0.5366
oxide_etch,1,87,0.214629,0.035972,0.040819,0.022431,0.710466,3.46,8.271734841028546e-05,2.71,18,0.6465
oxide_etch,1,88,0.217452,0.036208,0.040821,0.022429,0.710446,3.46,7.79113560765614e-05,2.71,18,0.581
oxide_etch,1,89,0.212169,0.035765,0.040353,0.022236,0.71704,3.41,7.322330470336307e-05,2.72,18,0.6227
oxide_etch,1,90,0.223897,0.036741,0.040588,0.022288,0.713733,3.43,6.865640724692804e-05,2.77,18,0.5684
oxide_etch,1,91,0.218846,0.036324,0.040499,0.022337,0.714989,3.44,6.421379363065142e-05,2.63,18,0.5025
oxide_etch,1,92,0.224588,0.036797,0.040581,0.02236,0.713842,3.45,5.989850859999223e-05,2.65,18,0.2769
oxide_etch,1,93,0.208205,0.03543,0.040494,0.022274,0.715063,3.43,5.571350963575724e-05,2.7,18,0.6229
oxide_etch,1,94,0.212528,0.035796,0.040444,0.022129,0.715765,3.41,5.166166492719115e-05,2.84,18,0.4799
oxide_etch,1,95,0.187215,0.033596,0.04048,0.022197,0.71526,3.42,4.7745751406263136e-05,2.75,18,0.6543
oxide_etch,1,96,0.21789,0.036244,0.040419,0.022198,0.716123,3.42,4.3968452844496104e-05,2.78,18,0.3471
oxide_etch,1,97,0.213301,0.035861,0.040245,0.021978,0.718552,3.38,4.033235801364399e-05,2.68,18,0.4904
oxide_etch,1,98,0.228332,0.037103,0.040391,0.022098,0.71651,3.39,3.683995891147693e-05,2.63,18,0.4461
oxide_etch,1,99,0.219393,0.036369,0.040443,0.022172,0.715775,3.4,3.3493649053890304e-05,2.63,18,0.498
oxide_etch,1,100,0.202535,0.034944,0.040514,0.022137,0.714775,3.4,3.0295721834508663e-05,2.61,18,0.5289
oxide_etch,1,101,0.2242,0.036765,0.040223,0.021981,0.718858,3.37,2.7248368952908038e-05,2.62,18,0.4694
oxide_etch,1,102,0.207903,0.035404,0.040216,0.022048,0.718966,3.39,2.4353678912534886e-05,2.61,18,0.6555
